f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
170.61699999999996,339.25799999999987,735.0027999999999,994.7611999999996,2698.0,5928.0,7744.0,10034.0,20.0,48.0,84.0,126.0,132.0,348.0,528.0,690.0,13.5636,35.216,57.01319999999998,81.07500000000003,2.7225,27.719999999999995,25.245,55.7865,900.0,1170.0,1080.0,2250.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000002,4.8077000000000005,6.052200000000001,11.370800000000004,0.0,-8.55,-5.4,-14.009999999999998,0.0,111.0,144.0,285.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.8800000000000003,3.24,7.040000000000001,qmof-e65b4c0_primitive
159.2102,303.54559999999987,880.2257999999999,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.1492,57.5994,60.4148,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-01027d7_primitive
83.88789999999999,139.87199999999996,202.3112,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.0468,20.482,2.7225,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000002,3.8776,6.052200000000001,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.28,3.24,8.16,qmof-801f41b_primitive
83.88789999999999,139.87199999999996,202.3112,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.623600000000003,21.0468,20.482,2.7225,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000002,3.8776,6.052200000000001,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.28,3.24,8.16,qmof-801f41b_primitive
83.8879,139.87199999999996,202.3112,299.4719999999999,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.4643000000000015,14.6236,21.0468,20.482000000000003,2.7225,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000002,3.8776,6.052200000000001,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.28,3.24,8.16,qmof-801f41b_primitive
83.8879,139.87199999999996,202.3112,299.4719999999999,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.4643000000000015,14.6236,21.0468,20.482000000000003,2.7225,21.384,25.245,51.11699999999999,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000002,3.8776,6.052200000000001,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.28,3.24,8.16,qmof-801f41b_primitive
203.7418,392.1599999999997,843.6659999999997,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.092000000000006,76.77600000000004,102.57959999999996,2.7225,22.704,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000004,3.8252,8.174400000000002,11.6328,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-cb3237c_primitive
203.7418,392.1599999999998,843.6659999999998,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.092000000000006,76.77600000000002,102.57959999999996,2.7225,22.704,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000004,3.8252,8.174400000000002,11.6328,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-cb3237c_primitive
160.3628,317.58079999999984,891.3063999999999,931.8271999999998,5588.0,10208.0,14122.0,9632.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,12.007199999999996,34.952400000000004,60.9018,62.28360000000002,3.1684,36.7392,29.156400000000005,42.6488,2401.0,2352.0,3675.0,2744.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,2.0164,6.2196,7.440799999999999,8.52,0.0,-9.96,-3.919999999999999,-9.72,0.0,246.0,268.0,336.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,4.14,4.699999999999999,5.359999999999999,qmof-5414b76_primitive
159.2102,303.54559999999987,880.2257999999999,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.1496,32.1492,57.5994,60.41479999999999,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.4008,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-17ff8b1_primitive
159.2102,303.5456,880.2258000000004,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.1492,57.59940000000001,60.41479999999999,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.4008,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-17ff8b1_primitive
170.61699999999996,339.25799999999987,735.0027999999999,994.7611999999996,2698.0,5928.0,7744.0,10034.0,20.0,48.0,84.0,126.0,132.0,348.0,528.0,690.0,13.5636,35.216,57.01319999999998,81.07500000000003,2.7225,27.719999999999995,25.245,55.786499999999975,900.0,1170.0,1080.0,2250.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,145.0,1.7161000000000002,4.8077000000000005,6.052200000000001,11.370800000000004,0.0,-8.55,-5.4,-14.010000000000003,0.0,111.0,144.0,285.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,31.0,0.0,2.8800000000000003,3.24,7.04,qmof-6d59eab_primitive
159.2102,303.5455999999998,880.2257999999999,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.14919999999999,57.5994,60.41479999999999,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,108.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,30.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-b3fa58d_primitive
159.2102,303.5456,880.2257999999999,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.1496,32.14920000000001,57.59939999999998,60.4148,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,108.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,30.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-b3fa58d_primitive
93.1012,171.72479999999996,379.641,210.5279999999999,661.0,1824.0,2388.0,1152.0,10.0,24.0,36.0,24.0,72.0,192.0,192.0,96.0,6.563699999999999,17.782799999999998,21.8082,13.4904,2.5921000000000003,33.2304,12.3165,12.3165,169.0,624.0,234.0,234.0,1.0,6.0,3.0,3.0,36.0,72.0,54.0,54.0,1.5876,5.518800000000001,2.9106,2.9106,0.0,-10.98,-2.8199999999999994,-2.8199999999999994,0.0,30.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,9.0,0.0,3.1800000000000006,1.47,1.47,qmof-4028dc6_primitive
217.30169999999995,402.8928,1091.5237999999997,1170.7007999999998,1620.0,4496.0,8160.0,9904.0,24.0,58.0,114.0,154.0,172.0,476.0,818.0,966.0,15.917699999999998,43.46420000000002,77.4406,102.24380000000004,2.5921000000000003,29.53813333333333,22.786866666666665,64.42146666666667,169.0,554.6666666666666,654.3333333333334,1213.3333333333333,1.0,5.333333333333333,6.333333333333333,12.666666666666666,28.666666666666668,62.66666666666666,122.66666666666669,156.0,1.5876,4.905600000000001,7.2114,11.852400000000005,0.0,-9.759999999999998,-3.956666666666665,-19.62,0.0,26.666666666666668,32.0,71.33333333333333,0.0,0.0,0.0,0.0,0.0,17.0,11.0,38.0,0.0,2.8266666666666667,2.2566666666666664,6.553333333333336,qmof-f8203a5_primitive
217.30169999999995,402.8928000000001,1091.5238,1170.7007999999998,1620.0,4496.0,8160.0,9904.0,24.0,58.0,114.0,154.0,172.0,476.0,818.0,966.0,15.917699999999998,43.46420000000002,77.44059999999999,102.24380000000002,2.5921000000000003,29.53813333333333,22.786866666666665,64.42146666666667,169.0,554.6666666666666,654.3333333333334,1213.3333333333333,1.0,5.333333333333333,6.333333333333333,12.666666666666666,28.666666666666668,62.66666666666666,122.66666666666669,156.0,1.5876,4.905600000000001,7.2114,11.852400000000005,0.0,-9.759999999999998,-3.956666666666665,-19.62,0.0,26.666666666666668,32.0,71.33333333333333,0.0,0.0,0.0,0.0,0.0,17.0,11.0,38.0,0.0,2.8266666666666667,2.2566666666666664,6.553333333333336,qmof-f8203a5_primitive
126.1238,231.168,445.9952,511.87200000000007,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.066999999999998,24.2944,33.19199999999999,42.28160000000001,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.48,qmof-597cc0a_primitive
126.1238,231.16799999999995,445.9952,511.87200000000007,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.067,24.294400000000003,33.192,42.281600000000005,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.48,qmof-597cc0a_primitive
126.12380000000002,231.168,445.9952,511.87200000000007,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.067,24.2944,33.192,42.281600000000005,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.48,qmof-597cc0a_primitive
160.4072,311.15999999999985,660.8763999999999,823.0351999999998,2292.0,5220.0,7982.0,7296.0,19.0,42.0,74.0,100.0,120.0,326.0,468.0,456.0,12.7737,30.986200000000004,51.63819999999998,62.2496,3.534399999999999,31.584,29.9014,66.22299999999998,729.0,1053.0,1620.0,1998.0,1.0,5.0,6.5,12.5,26.0,62.0,108.0,142.0,1.5876,4.6242,6.9237,10.8927,0.0,-7.399999999999999,-3.684999999999999,-11.725,0.0,96.0,115.5,263.5,0.0,0.0,0.0,0.0,0.0,14.0,11.5,33.5,0.0,2.63,2.6950000000000003,7.105,qmof-b5634c4_primitive
160.40720000000002,311.1599999999999,660.8764,823.0352,2292.0,5220.0,7982.0,7296.0,19.0,42.0,74.0,100.0,120.0,326.0,468.0,456.0,12.7737,30.986200000000004,51.638199999999976,62.2496,3.534399999999999,31.584,29.9014,66.22299999999998,729.0,1053.0,1620.0,1998.0,1.0,5.0,6.5,12.5,26.0,62.0,108.0,142.0,1.5876,4.6242,6.9237,10.8927,0.0,-7.399999999999999,-3.684999999999999,-11.725,0.0,96.0,115.5,263.5,0.0,0.0,0.0,0.0,0.0,14.0,11.5,33.5,0.0,2.63,2.6950000000000003,7.105,qmof-b5634c4_primitive
160.4072,311.15999999999985,660.8763999999999,823.0351999999997,2292.0,5220.0,7982.0,7296.0,19.0,42.0,74.0,100.0,120.0,326.0,468.0,456.0,12.7737,30.9862,51.6382,62.2496,3.534399999999999,31.584,29.9014,66.22299999999998,729.0,1053.0,1620.0,1998.0,1.0,5.0,6.5,12.5,26.0,62.0,108.0,142.0,1.5876,4.6242,6.9237,10.8927,0.0,-7.399999999999999,-3.684999999999999,-11.725,0.0,96.0,115.5,263.5,0.0,0.0,0.0,0.0,0.0,14.0,11.5,33.5,0.0,2.63,2.6950000000000003,7.105,qmof-b5634c4_primitive
160.4072,311.1599999999999,660.8764,823.0351999999999,2292.0,5220.0,7982.0,7296.0,19.0,42.0,74.0,100.0,120.0,326.0,468.0,456.0,12.7737,30.98620000000001,51.638199999999976,62.24960000000001,3.534399999999999,31.584,29.9014,66.22299999999998,729.0,1053.0,1620.0,1998.0,1.0,5.0,6.5,12.5,26.0,62.0,108.0,142.0,1.5876,4.6242,6.9237,10.8927,0.0,-7.399999999999999,-3.684999999999999,-11.725,0.0,96.0,115.5,263.5,0.0,0.0,0.0,0.0,0.0,14.0,11.5,33.5,0.0,2.63,2.6950000000000003,7.105,qmof-b5634c4_primitive
170.61699999999996,339.2579999999999,735.0028,994.7611999999996,2698.0,5928.0,7744.0,10034.0,20.0,48.0,84.0,126.0,132.0,348.0,528.0,690.0,13.5636,35.216,57.01319999999998,81.07500000000003,2.7225,27.719999999999995,25.245,56.07525,900.0,1170.0,1080.0,2325.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,162.5,1.7161000000000002,4.8077000000000005,6.052200000000001,11.632800000000003,0.0,-8.55,-5.4,-14.185,0.0,111.0,144.0,282.5,0.0,0.0,0.0,0.0,0.0,14.0,12.0,27.5,0.0,2.8800000000000003,3.24,6.84,qmof-6882a18_primitive
170.61699999999996,339.2579999999999,735.0028,994.7611999999996,2698.0,5928.0,7744.0,10034.0,20.0,48.0,84.0,126.0,132.0,348.0,528.0,690.0,13.5636,35.216,57.01319999999998,81.07500000000003,2.7225,27.719999999999995,25.245,56.07525,900.0,1170.0,1080.0,2325.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,162.5,1.7161000000000002,4.8077000000000005,6.052200000000001,11.632800000000003,0.0,-8.55,-5.4,-14.185,0.0,111.0,144.0,282.5,0.0,0.0,0.0,0.0,0.0,14.0,12.0,27.5,0.0,2.8800000000000003,3.24,6.84,qmof-6882a18_primitive
217.3017,402.8927999999999,1091.5238000000002,1170.7007999999996,1620.0,4496.0,8160.0,9904.0,24.0,58.0,114.0,154.0,172.0,476.0,818.0,966.0,15.917699999999998,43.46420000000002,77.44059999999996,102.2438,2.5921000000000003,29.53813333333333,22.78686666666667,64.42146666666667,169.0,554.6666666666666,654.3333333333334,1213.3333333333333,1.0,5.333333333333333,6.333333333333333,12.666666666666666,28.666666666666668,62.66666666666666,122.66666666666669,145.33333333333334,1.5876,4.905600000000001,7.2114,11.852400000000005,0.0,-9.759999999999998,-3.956666666666665,-19.62,0.0,26.666666666666668,32.0,71.33333333333333,0.0,0.0,0.0,0.0,0.0,17.0,11.0,40.0,0.0,2.8266666666666667,2.256666666666668,6.553333333333336,qmof-3e2b99e_primitive
217.30169999999995,402.8927999999999,1091.5238,1170.7007999999996,1620.0,4496.0,8160.0,9904.0,24.0,58.0,114.0,154.0,172.0,476.0,818.0,966.0,15.917699999999998,43.46420000000001,77.44059999999998,102.24380000000002,2.5921000000000003,29.53813333333333,22.78686666666667,64.42146666666667,169.0,554.6666666666666,654.3333333333334,1213.3333333333333,1.0,5.333333333333333,6.333333333333333,12.666666666666666,28.666666666666668,62.66666666666666,122.66666666666669,145.33333333333334,1.5876,4.905600000000001,7.2114,11.852400000000005,0.0,-9.759999999999998,-3.956666666666665,-19.62,0.0,26.666666666666668,32.0,71.33333333333333,0.0,0.0,0.0,0.0,0.0,17.0,11.0,40.0,0.0,2.8266666666666667,2.256666666666668,6.553333333333336,qmof-3e2b99e_primitive
343.7855,731.5147999999997,1761.7572000000005,2803.9667999999992,4520.0,10976.0,18510.0,22536.0,43.0,104.0,218.0,348.0,322.0,948.0,1698.0,2244.0,28.01950000000001,74.03920000000004,146.93380000000005,214.3036,2.7225,31.855999999999995,40.34799999999999,64.39399999999999,900.0,1340.0,1720.0,2240.0,1.0,6.0,9.333333333333334,14.666666666666666,36.0,92.0,160.0,200.0,1.7161000000000002,5.8251333333333335,9.379600000000002,12.523600000000002,0.0,-9.406666666666668,-9.053333333333336,-14.826666666666668,0.0,135.33333333333334,222.66666666666663,365.3333333333333,0.0,0.0,0.0,0.0,0.0,20.666666666666668,29.33333333333333,54.66666666666666,0.0,3.413333333333334,5.066666666666667,9.653333333333334,qmof-e62d92a_primitive
126.1238,231.16799999999995,445.99520000000007,511.872,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.067,24.294400000000003,33.192,42.281600000000005,2.7225,21.758,16.12875,37.88674999999999,900.0,920.0,690.0,1610.0,1.0,3.8333333333333335,3.8333333333333335,7.666666666666667,14.833333333333334,29.666666666666668,44.5,73.5,1.7161000000000002,3.6658166666666654,3.866683333333334,7.5325,0.0,-6.861666666666667,-3.45,-10.311666666666667,0.0,84.33333333333333,92.0,176.33333333333334,0.0,0.0,0.0,0.0,0.0,7.166666666666667,3.333333333333333,10.666666666666666,0.0,2.2233333333333336,2.0700000000000003,4.293333333333334,qmof-93bad37_primitive
114.2902,202.272,342.9114,383.904,2392.0,4032.0,4056.0,4608.0,13.0,28.0,38.0,48.0,66.0,152.0,188.0,216.0,9.5341,21.2576,26.9114,31.71120000000001,2.7225,21.758,16.12875,37.88674999999999,900.0,920.0,690.0,1610.0,1.0,3.8333333333333335,3.8333333333333335,7.666666666666667,14.833333333333334,29.666666666666668,44.5,73.5,1.7161000000000002,3.6658166666666654,3.866683333333334,7.5325,0.0,-6.861666666666667,-3.45,-10.311666666666667,0.0,84.33333333333333,92.0,176.33333333333334,0.0,0.0,0.0,0.0,0.0,7.166666666666667,3.333333333333333,10.666666666666666,0.0,2.2233333333333336,2.0700000000000003,4.293333333333334,qmof-93bad37_primitive
126.1238,231.16799999999995,445.9952000000001,511.872,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.066999999999998,24.294400000000003,33.192,42.281600000000005,2.7225,21.758,16.12875,37.88674999999999,900.0,920.0,690.0,1610.0,1.0,3.8333333333333335,3.8333333333333335,7.666666666666667,14.833333333333334,29.666666666666668,44.5,73.5,1.7161000000000002,3.6658166666666654,3.866683333333334,7.5325,0.0,-6.861666666666667,-3.45,-10.311666666666667,0.0,84.33333333333333,92.0,176.33333333333334,0.0,0.0,0.0,0.0,0.0,7.166666666666667,3.333333333333333,10.666666666666666,0.0,2.2233333333333336,2.0700000000000003,4.293333333333334,qmof-93bad37_primitive
199.72950000000003,398.0591999999999,886.3476,1342.0289999999998,8652.0,17142.0,32388.0,26148.0,27.0,60.0,120.0,180.0,180.0,516.0,894.0,1014.0,21.6888,54.7974,107.0358,139.38419999999996,2.8561,26.0936,33.225399999999986,69.9322,2304.0,2640.0,6432.0,4272.0,1.0,5.0,8.0,15.0,25.0,65.0,140.0,180.0,2.1904,6.2604,11.159199999999998,14.814799999999996,0.0,-6.990000000000002,-6.14,-16.029999999999998,0.0,185.0,250.0,631.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,39.0,0.0,3.17,4.3,12.19,qmof-85a47a8_primitive
199.72950000000003,398.0591999999999,886.3476,1342.0289999999998,8652.0,17142.0,32388.0,26148.0,27.0,60.0,120.0,180.0,180.0,516.0,894.0,1014.0,21.6888,54.7974,107.0358,139.38419999999996,2.8561,26.0936,33.225399999999986,69.9322,2304.0,2640.0,6432.0,4272.0,1.0,5.0,8.0,15.0,25.0,65.0,140.0,180.0,2.1904,6.2604,11.159199999999998,14.814799999999996,0.0,-6.990000000000002,-6.14,-16.029999999999998,0.0,185.0,250.0,631.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,39.0,0.0,3.17,4.3,12.19,qmof-85a47a8_primitive
203.7418,392.1599999999997,843.6659999999997,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.092000000000006,76.77600000000004,102.57959999999996,2.7225,22.704,20.79,63.7065,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000002,3.8252,8.174400000000002,11.632800000000003,0.0,-7.16,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.62,6.840000000000001,qmof-7649be8_primitive
170.617,313.2479999999999,672.9867999999998,916.6079999999996,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.84440000000001,52.39319999999999,69.50880000000002,2.7225,27.72,25.245,55.209,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000002,4.8077000000000005,6.052200000000001,10.846800000000002,0.0,-8.55,-5.4,-13.660000000000004,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.8800000000000003,3.24,7.440000000000001,qmof-4ae806b_primitive
299.4678,640.2435999999998,1237.0603999999994,2140.5976,5160.0,10144.0,18152.0,23632.0,40.0,92.0,172.0,276.0,264.0,756.0,1312.0,1600.0,27.602400000000006,67.36520000000004,126.5516,180.6788,2.7225,22.902,38.99774999999999,56.56199999999998,900.0,960.0,1650.0,3600.0,1.0,4.5,8.5,14.0,20.5,59.0,115.5,166.0,1.7161000000000002,4.40815,8.46915,13.886000000000005,0.0,-6.455,-9.610000000000005,-11.18,0.0,103.0,200.0,300.0,0.0,0.0,0.0,0.0,0.0,7.5,13.0,26.0,0.0,2.53,4.67,7.74,qmof-affcedc_primitive
263.7539999999999,519.1464,1469.8746,1791.4344000000003,1536.0,4764.0,9486.0,10842.0,36.0,84.0,180.0,246.0,276.0,852.0,1482.0,1608.0,19.170000000000005,56.76839999999998,110.20559999999998,137.2962,1.7161000000000002,27.0384,26.357199999999995,52.38689999999999,144.0,576.0,732.0,972.0,1.0,6.0,9.0,14.0,36.0,102.0,192.0,204.0,1.9321,6.0882,10.800299999999998,12.982599999999996,0.0,-12.78,-8.33,-21.65,0.0,24.0,47.0,87.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,50.0,0.0,3.96,4.740000000000001,10.12,qmof-95aa0a6_primitive
263.7539999999999,519.1464,1469.8746,1791.4344000000003,1536.0,4764.0,9486.0,10842.0,36.0,84.0,180.0,246.0,276.0,852.0,1482.0,1608.0,19.170000000000005,56.76839999999998,110.20559999999998,137.2962,1.7161000000000002,27.0384,26.357199999999995,52.38689999999999,144.0,576.0,732.0,972.0,1.0,6.0,9.0,14.0,36.0,102.0,192.0,204.0,1.9321,6.0882,10.800299999999998,12.982599999999996,0.0,-12.78,-8.33,-21.65,0.0,24.0,47.0,87.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,50.0,0.0,3.96,4.740000000000001,10.12,qmof-95aa0a6_primitive
203.7418,392.1599999999999,843.6659999999997,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.09200000000001,76.77600000000002,102.5796,2.7225,22.704,20.79,63.7065,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,116.0,1.7161000000000004,3.8252,8.1744,11.632800000000003,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,19.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-275272e_primitive
203.7418,392.1599999999999,843.6659999999996,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.3495,44.09200000000001,76.77599999999997,102.5796,2.7225,22.704,20.79,63.7065,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,116.0,1.7161000000000004,3.8252,8.1744,11.632800000000003,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,19.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-275272e_primitive
